ts_wall,stm32_timestamp,pixhawk_timestamp,thrust1,thrust2,thrust3,thrust4,thrust5,thrust6,voltage,current,rpm,temperature,torque,load,_FORMAT
1753871170.132672,nan,nan,1665.0,1580.0,1880.0,2147483648.0,2866.0,1104.0,47.599998474121094,1.600000023841858,1281.0,35.0,nan,nan,<14f
1753871170.1840897,nan,nan,1668.0,1580.0,1880.0,2147483648.0,2866.0,1107.0,47.599998474121094,1.600000023841858,1281.0,35.0,nan,nan,<14f
1753871170.2352293,nan,nan,1668.0,1579.0,1880.0,2147483648.0,2867.0,1107.0,47.599998474121094,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871170.286671,nan,nan,1666.0,1579.0,1869.0,2147483648.0,2867.0,1120.0,47.599998474121094,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871170.3378892,nan,nan,1672.0,1576.0,1864.0,2147483648.0,2877.0,1117.0,47.599998474121094,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871170.3896763,nan,nan,1672.0,1591.0,1864.0,2147483648.0,2861.0,1117.0,47.599998474121094,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871170.4417782,nan,nan,1672.0,1591.0,1864.0,2147483648.0,2861.0,1111.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.4929588,nan,nan,1673.0,1584.0,1864.0,2147483648.0,2861.0,1111.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.544569,nan,nan,1672.0,1566.0,1853.0,2147483648.0,2854.0,1112.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.595819,nan,nan,1672.0,1566.0,1848.0,2147483648.0,2867.0,1112.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.6468205,nan,nan,1668.0,1566.0,1848.0,2147483648.0,2867.0,1093.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.6986506,nan,nan,1668.0,1563.0,1848.0,2147483648.0,2852.0,1093.0,47.5,1.600000023841858,1278.0,35.0,nan,nan,<14f
1753871170.7505252,nan,nan,1668.0,1563.0,1851.0,2147483648.0,2852.0,1107.0,47.5,1.7000000476837158,1290.0,35.0,nan,nan,<14f
1753871170.8014674,nan,nan,1659.0,1563.0,1859.0,2147483648.0,2866.0,1127.0,47.5,1.7000000476837158,1290.0,35.0,nan,nan,<14f
1753871170.8525887,nan,nan,1672.0,1573.0,1859.0,2147483648.0,2866.0,1127.0,47.5,1.7000000476837158,1290.0,35.0,nan,nan,<14f
1753871170.9038901,nan,nan,1672.0,1573.0,1852.0,2147483648.0,2871.0,1109.0,47.5,1.7000000476837158,1290.0,35.0,nan,nan,<14f
1753871170.95568,nan,nan,1678.0,1573.0,1852.0,2147483648.0,2871.0,1109.0,47.599998474121094,1.7999999523162842,1289.0,35.0,nan,nan,<14f
1753871171.0071154,nan,nan,1678.0,1570.0,1850.0,2147483648.0,2860.0,1101.0,47.599998474121094,1.7999999523162842,1289.0,35.0,nan,nan,<14f
1753871171.058051,nan,nan,1679.0,1568.0,1850.0,2147483648.0,2862.0,1101.0,47.599998474121094,1.7999999523162842,1289.0,35.0,nan,nan,<14f
1753871171.1100874,nan,nan,1679.0,1568.0,1850.0,2147483648.0,2862.0,1106.0,47.599998474121094,1.7999999523162842,1289.0,35.0,nan,nan,<14f
1753871171.1616669,nan,nan,1690.0,1581.0,1860.0,2147483648.0,2867.0,1124.0,47.599998474121094,1.7999999523162842,1289.0,35.0,nan,nan,<14f
1753871171.2130356,nan,nan,1683.0,1583.0,1860.0,2147483648.0,2869.0,1124.0,47.5,1.7000000476837158,1305.0,35.0,nan,nan,<14f
1753871171.2643497,nan,nan,1683.0,1583.0,1863.0,2147483648.0,2869.0,1111.0,47.5,1.7000000476837158,1305.0,35.0,nan,nan,<14f
1753871171.3152454,nan,nan,1683.0,1587.0,1863.0,2147483648.0,2869.0,1111.0,47.5,1.7000000476837158,1305.0,35.0,nan,nan,<14f
1753871171.366275,nan,nan,1673.0,1587.0,1866.0,2147483648.0,2876.0,1110.0,47.5,1.7000000476837158,1305.0,35.0,nan,nan,<14f
1753871171.4180079,nan,nan,1676.0,1583.0,1866.0,2147483648.0,2875.0,1110.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.469023,nan,nan,1676.0,1583.0,1875.0,2147483648.0,2875.0,1114.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.5202196,nan,nan,1676.0,1572.0,1875.0,2147483648.0,2871.0,1114.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.571564,nan,nan,1676.0,1572.0,1871.0,2147483648.0,2871.0,1121.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.6228764,nan,nan,1674.0,1581.0,1866.0,2147483648.0,2869.0,1113.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.6747403,nan,nan,1674.0,1581.0,1866.0,2147483648.0,2869.0,1113.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.7262363,nan,nan,1683.0,1578.0,1872.0,2147483648.0,2863.0,1113.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871171.7776096,nan,nan,1683.0,1578.0,1872.0,2147483648.0,2863.0,1107.0,47.5,1.600000023841858,1296.0,35.0,nan,nan,<14f
1753871171.829084,nan,nan,1685.0,1572.0,1867.0,2147483648.0,2868.0,1105.0,47.5,1.600000023841858,1296.0,35.0,nan,nan,<14f
1753871171.8800838,nan,nan,1685.0,1573.0,1867.0,2147483648.0,2863.0,1105.0,47.5,1.600000023841858,1296.0,35.0,nan,nan,<14f
1753871171.9311273,nan,nan,1678.0,1573.0,1865.0,2147483648.0,2863.0,1110.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871171.9829729,nan,nan,1678.0,1573.0,1865.0,2147483648.0,2862.0,1110.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871172.0344129,nan,nan,1662.0,1573.0,1867.0,2147483648.0,2868.0,1125.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871172.0854409,nan,nan,1662.0,1573.0,1852.0,2147483648.0,2868.0,1125.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871172.136853,nan,nan,1667.0,1573.0,1852.0,2147483648.0,2868.0,1115.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871172.1894157,nan,nan,1667.0,1569.0,1852.0,2147483648.0,2874.0,1115.0,47.5,1.7000000476837158,1299.0,35.0,nan,nan,<14f
1753871172.2409449,nan,nan,1679.0,1577.0,1854.0,2147483648.0,2875.0,1111.0,47.5,1.7000000476837158,1293.0,35.0,nan,nan,<14f
1753871172.2925043,nan,nan,1673.0,1577.0,1873.0,2147483648.0,2875.0,1115.0,47.5,1.7000000476837158,1293.0,35.0,nan,nan,<14f
1753871172.3455634,nan,nan,1673.0,1573.0,1873.0,2147483648.0,2885.0,1115.0,47.5,1.7000000476837158,1293.0,35.0,nan,nan,<14f
1753871172.3965282,nan,nan,1673.0,1573.0,1871.0,2147483648.0,2885.0,1110.0,47.5,1.7000000476837158,1293.0,35.0,nan,nan,<14f
1753871172.4476893,nan,nan,1684.0,1560.0,1854.0,2147483648.0,2889.0,1100.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.4989052,nan,nan,1688.0,1560.0,1854.0,2147483648.0,2879.0,1100.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.5502193,nan,nan,1688.0,1567.0,1856.0,2147483648.0,2879.0,1100.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.6015525,nan,nan,1702.0,1567.0,1856.0,2147483648.0,2879.0,1116.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.6527703,nan,nan,1702.0,1573.0,1872.0,2147483648.0,2875.0,1125.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.7048728,nan,nan,1686.0,1570.0,1872.0,2147483648.0,2876.0,1125.0,47.5,1.600000023841858,1290.0,35.0,nan,nan,<14f
1753871172.7568088,nan,nan,1686.0,1570.0,1867.0,2147483648.0,2876.0,1110.0,47.5,1.600000023841858,1295.0,35.0,nan,nan,<14f
1753871172.8081179,nan,nan,1666.0,1557.0,1867.0,2147483648.0,2864.0,1110.0,47.5,1.600000023841858,1295.0,35.0,nan,nan,<14f
1753871172.8593245,nan,nan,1666.0,1557.0,1856.0,2147483648.0,2871.0,1102.0,47.5,1.600000023841858,1295.0,35.0,nan,nan,<14f
1753871172.9107418,nan,nan,1678.0,1571.0,1854.0,2147483648.0,2871.0,1102.0,47.5,1.600000023841858,1295.0,35.0,nan,nan,<14f
1753871172.961646,nan,nan,1678.0,1571.0,1854.0,2147483648.0,2871.0,1125.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.0133898,nan,nan,1679.0,1565.0,1854.0,2147483648.0,2869.0,1125.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.064526,nan,nan,1695.0,1553.0,1860.0,2147483648.0,2871.0,1126.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.1154954,nan,nan,1695.0,1553.0,1870.0,2147483648.0,2871.0,1103.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.1669438,nan,nan,1695.0,1562.0,1870.0,2147483648.0,2867.0,1103.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.2179708,nan,nan,1688.0,1562.0,1868.0,2147483648.0,2867.0,1103.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871173.2693062,nan,nan,1674.0,1571.0,1868.0,2147483648.0,2863.0,1099.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871173.320519,nan,nan,1674.0,1571.0,1868.0,2147483648.0,2872.0,1100.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871173.3717084,nan,nan,1684.0,1565.0,1868.0,2147483648.0,2872.0,1100.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871173.4231567,nan,nan,1684.0,1565.0,1860.0,2147483648.0,2872.0,1108.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871173.4746363,nan,nan,1685.0,1584.0,1844.0,2147483648.0,2872.0,1121.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871173.5258195,nan,nan,1685.0,1581.0,1844.0,2147483648.0,2875.0,1121.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871173.5771244,nan,nan,1665.0,1581.0,1841.0,2147483648.0,2875.0,1112.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871173.628032,nan,nan,1665.0,1581.0,1841.0,2147483648.0,2883.0,1112.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871173.6794648,nan,nan,1655.0,1569.0,1858.0,2147483648.0,2885.0,1107.0,47.5,1.600000023841858,1285.0,35.0,nan,nan,<14f
1753871173.730726,nan,nan,1655.0,1565.0,1858.0,2147483648.0,2885.0,1107.0,47.5,1.600000023841858,1294.0,35.0,nan,nan,<14f
1753871173.7819817,nan,nan,1669.0,1565.0,1872.0,2147483648.0,2870.0,1115.0,47.5,1.600000023841858,1294.0,35.0,nan,nan,<14f
1753871173.8329773,nan,nan,1669.0,1566.0,1872.0,2147483648.0,2870.0,1115.0,47.5,1.600000023841858,1294.0,35.0,nan,nan,<14f
1753871173.8839736,nan,nan,1671.0,1571.0,1869.0,2147483648.0,2862.0,1113.0,47.5,1.600000023841858,1294.0,35.0,nan,nan,<14f
1753871173.935018,nan,nan,1671.0,1571.0,1869.0,2147483648.0,2862.0,1094.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871173.98626,nan,nan,1664.0,1571.0,1869.0,2147483648.0,2863.0,1094.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871174.0382752,nan,nan,1664.0,1568.0,1873.0,2147483648.0,2863.0,1094.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871174.0897846,nan,nan,1671.0,1566.0,1861.0,2147483648.0,2861.0,1091.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871174.1414678,nan,nan,1674.0,1566.0,1861.0,2147483648.0,2867.0,1106.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871174.1926484,nan,nan,1674.0,1575.0,1861.0,2147483648.0,2867.0,1106.0,47.5,1.600000023841858,1280.0,35.0,nan,nan,<14f
1753871174.2439137,nan,nan,1674.0,1575.0,1867.0,2147483648.0,2867.0,1101.0,47.5,1.600000023841858,1292.0,35.0,nan,nan,<14f
1753871174.2949412,nan,nan,1668.0,1567.0,1867.0,2147483648.0,2876.0,1101.0,47.5,1.600000023841858,1292.0,35.0,nan,nan,<14f
1753871174.3460987,nan,nan,1656.0,1567.0,1862.0,2147483648.0,2865.0,1108.0,47.5,1.600000023841858,1292.0,35.0,nan,nan,<14f
1753871174.3971403,nan,nan,1656.0,1557.0,1858.0,2147483648.0,2865.0,1108.0,47.5,1.600000023841858,1292.0,35.0,nan,nan,<14f
1753871174.4481723,nan,nan,1663.0,1557.0,1858.0,2147483648.0,2869.0,1106.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.499378,nan,nan,1663.0,1566.0,1856.0,2147483648.0,2869.0,1106.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.5517235,nan,nan,1681.0,1581.0,1856.0,2147483648.0,2876.0,1112.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.603146,nan,nan,1681.0,1581.0,1863.0,2147483648.0,2870.0,1114.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.6545765,nan,nan,1688.0,1574.0,1863.0,2147483648.0,2870.0,1114.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.706028,nan,nan,1688.0,1574.0,1866.0,2147483648.0,2870.0,1100.0,47.5,1.7000000476837158,1289.0,35.0,nan,nan,<14f
1753871174.7596421,nan,nan,1676.0,1571.0,1859.0,2147483648.0,2877.0,1096.0,47.5,1.600000023841858,1286.0,35.0,nan,nan,<14f
1753871174.8107548,nan,nan,1676.0,1571.0,1859.0,2147483648.0,2881.0,1096.0,47.5,1.600000023841858,1286.0,35.0,nan,nan,<14f
1753871174.8617468,nan,nan,1666.0,1571.0,1860.0,2147483648.0,2881.0,1096.0,47.5,1.600000023841858,1286.0,35.0,nan,nan,<14f
1753871174.9129484,nan,nan,1666.0,1571.0,1860.0,2147483648.0,2880.0,1103.0,47.5,1.600000023841858,1286.0,35.0,nan,nan,<14f
1753871174.964622,nan,nan,1667.0,1574.0,1872.0,2147483648.0,2876.0,1104.0,47.400001525878906,1.7000000476837158,1287.0,35.0,nan,nan,<14f
1753871175.015837,nan,nan,1679.0,1579.0,1872.0,2147483648.0,2876.0,1104.0,47.400001525878906,1.7000000476837158,1287.0,35.0,nan,nan,<14f
1753871175.0669765,nan,nan,1679.0,1579.0,1873.0,2147483648.0,2876.0,1103.0,47.400001525878906,1.7000000476837158,1287.0,35.0,nan,nan,<14f
1753871175.1179764,nan,nan,1675.0,1577.0,1860.0,2147483648.0,2890.0,1094.0,47.400001525878906,1.7000000476837158,1287.0,35.0,nan,nan,<14f
1753871175.1692812,nan,nan,1675.0,1577.0,1860.0,2147483648.0,2881.0,1094.0,47.400001525878906,1.7000000476837158,1287.0,35.0,nan,nan,<14f
1753871175.2221591,nan,nan,1665.0,1575.0,1863.0,2147483648.0,2881.0,1094.0,47.5,1.7000000476837158,1280.0,35.0,nan,nan,<14f
1753871175.2736642,nan,nan,1665.0,1575.0,1863.0,2147483648.0,2859.0,1126.0,47.5,1.7000000476837158,1280.0,35.0,nan,nan,<14f
1753871175.3248012,nan,nan,1665.0,1573.0,1881.0,2147483648.0,2859.0,1126.0,47.5,1.7000000476837158,1280.0,35.0,nan,nan,<14f
1753871175.375894,nan,nan,1669.0,1578.0,1881.0,2147483648.0,2859.0,1116.0,47.5,1.7000000476837158,1280.0,35.0,nan,nan,<14f
1753871175.427168,nan,nan,1673.0,1578.0,1861.0,2147483648.0,2870.0,1116.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.4784577,nan,nan,1673.0,1578.0,1861.0,2147483648.0,2870.0,1116.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.5294714,nan,nan,1676.0,1566.0,1856.0,2147483648.0,2870.0,1110.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.5810587,nan,nan,1676.0,1563.0,1869.0,2147483648.0,2868.0,1110.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.6321917,nan,nan,1668.0,1563.0,1869.0,2147483648.0,2873.0,1105.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.6833396,nan,nan,1668.0,1577.0,1869.0,2147483648.0,2873.0,1105.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.7342415,nan,nan,1670.0,1577.0,1866.0,2147483648.0,2874.0,1105.0,47.5,1.7000000476837158,1291.0,35.0,nan,nan,<14f
1753871175.7853835,nan,nan,1669.0,1583.0,1854.0,2147483648.0,2862.0,1121.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871175.8366644,nan,nan,1669.0,1583.0,1854.0,2147483648.0,2862.0,1121.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871175.8879647,nan,nan,1669.0,1564.0,1860.0,2147483648.0,2873.0,1122.0,47.5,1.600000023841858,1289.0,35.0,nan,nan,<14f
1753871175.939561,nan,nan,1671.0,1564.0,1860.0,2147483648.0,2873.0,1122.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871175.990894,nan,nan,1663.0,1562.0,1862.0,2147483648.0,2882.0,1101.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871176.0418959,nan,nan,1663.0,1574.0,1858.0,2147483648.0,2882.0,1101.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871176.0935366,nan,nan,1663.0,1574.0,1858.0,2147483648.0,2875.0,1109.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871176.1447701,nan,nan,1656.0,1574.0,1858.0,2147483648.0,2875.0,1109.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871176.1960833,nan,nan,1656.0,1574.0,1864.0,2147483648.0,2874.0,1121.0,47.5,1.7000000476837158,1285.0,35.0,nan,nan,<14f
1753871176.2474577,nan,nan,1655.0,1564.0,1866.0,2147483648.0,2878.0,1114.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871176.2997503,nan,nan,1669.0,1564.0,1866.0,2147483648.0,2878.0,1114.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871176.350862,nan,nan,1669.0,1563.0,1853.0,2147483648.0,2878.0,1114.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871176.4020636,nan,nan,1669.0,1563.0,1853.0,2147483648.0,2874.0,1117.0,47.599998474121094,1.600000023841858,1288.0,35.0,nan,nan,<14f
1753871176.453189,nan,nan,1677.0,1560.0,1859.0,2147483648.0,2872.0,1127.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.5048742,nan,nan,1680.0,1557.0,1859.0,2147483648.0,2872.0,1127.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.556065,nan,nan,1680.0,1557.0,1869.0,2147483648.0,2882.0,1130.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.6072123,nan,nan,1689.0,1570.0,1870.0,2147483648.0,2867.0,1117.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.658337,nan,nan,1689.0,1570.0,1870.0,2147483648.0,2867.0,1117.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.7100174,nan,nan,1689.0,1579.0,1857.0,2147483648.0,2867.0,1117.0,47.5,1.600000023841858,1275.0,35.0,nan,nan,<14f
1753871176.7611294,nan,nan,1689.0,1579.0,1857.0,2147483648.0,2867.0,1102.0,47.400001525878906,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871176.8124335,nan,nan,1671.0,1581.0,1858.0,2147483648.0,2874.0,1097.0,47.400001525878906,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871176.8638663,nan,nan,1675.0,1582.0,1858.0,2147483648.0,2874.0,1097.0,47.400001525878906,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871176.91497,nan,nan,1675.0,1582.0,1877.0,2147483648.0,2866.0,1104.0,47.400001525878906,1.600000023841858,1272.0,35.0,nan,nan,<14f
1753871176.9660392,nan,nan,1675.0,1582.0,1877.0,2147483648.0,2866.0,1104.0,47.5,1.600000023841858,1276.0,35.0,nan,nan,<14f
1753871177.0171785,nan,nan,1681.0,1577.0,1875.0,2147483648.0,2864.0,1118.0,47.5,1.600000023841858,1276.0,35.0,nan,nan,<14f
